datetime,open,high,low,close,volume
2024-09-23T00:00:00+00:00,19871.300000000003,20100.100000000002,19764.530000000002,20093.350000000002,2364140
2024-09-26T00:00:00+00:00,20093.350000000002,20353.600000000002,19990.36,20016.29,1768452
2024-09-29T00:00:00+00:00,20016.29,20156.11,19643.13,19759.09,2106923
2024-10-02T00:00:00+00:00,19759.09,20095.18,19660.920000000002,20033.75,3006420
2024-10-05T00:00:00+00:00,20033.75,20100.24,19740.86,19822.54,1041820
2024-10-08T00:00:00+00:00,19822.54,20348.38,19781.91,20294.29,2552500
2024-10-11T00:00:00+00:00,20294.29,20337.06,20157.440000000002,20277.29,690257
2024-10-14T00:00:00+00:00,20277.29,20530.690000000002,20063.980000000003,20173.100000000002,2304535
2024-10-17T00:00:00+00:00,20173.100000000002,20453.47,20136.47,20354.7,1554535
2024-10-20T00:00:00+00:00,20354.7,20473.58,20213.54,20404.690000000002,1404576
2024-10-23T00:00:00+00:00,20404.690000000002,20588.920000000002,19953.710000000003,20357.22,2428065
2024-10-26T00:00:00+00:00,20357.22,20565.100000000002,20357.22,20399.27,806660
2024-10-29T00:00:00+00:00,20399.27,20681.230000000003,19905.24,19975.02,2864267
2024-11-01T00:00:00+00:00,19975.02,20188.920000000002,19919.02,20042.640000000003,1041317
2024-11-04T00:00:00+00:00,20042.640000000003,20847.230000000003,19921.670000000002,20802.18,2774701
2024-11-07T00:00:00+00:00,20802.18,21173.83,20772.93,21138.38,1483441
2024-11-10T00:00:00+00:00,21138.38,21256.850000000002,20974.640000000003,21083.140000000003,1557569
2024-11-13T00:00:00+00:00,21083.140000000003,21190.79,20330.45,20419,2897630
2024-11-16T00:00:00+00:00,20419,20657.31,20409.280000000002,20557.420000000002,815105
2024-11-19T00:00:00+00:00,20557.420000000002,20854.970000000005,20317.170000000002,20725.550000000007,3404999.6178714205
2024-11-22T00:00:00+00:00,20725.550000000007,20899.52,20644.800000000007,20881.390000000003,1141686
2024-11-25T00:00:00+00:00,20881.390000000003,21026.920000000002,20624.33,20775.97,2657292
2024-11-28T00:00:00+00:00,20775.97,20948.050000000003,20736.550000000003,20906.25,581667.2278062063
2024-12-01T00:00:00+00:00,20946.11,21301.2,20901.300000000003,21298.45,1358329
2024-12-04T00:00:00+00:00,21298.45,21634.74,21281.32,21596.54,1884171
2024-12-07T00:00:00+00:00,21596.54,21678.04,21408.49,21439.980000000003,686628
2024-12-10T00:00:00+00:00,21439.980000000003,21797.32,21327.88,21725.63,2011173
2024-12-13T00:00:00+00:00,21725.63,21888.91,21647.83,21777.050000000003,808965
2024-12-16T00:00:00+00:00,21777.050000000003,22140.58,21014.760000000002,21184.47,2833742.058441828
2024-12-19T00:00:00+00:00,21184.47,21553.660000000003,20748.260000000002,21290.81,2614594
2024-12-22T00:00:00+00:00,21290.81,21828.670000000002,21247.04,21825.54,1591137
2024-12-25T00:00:00+00:00,21869.73,21951.46000000001,21363.36000000001,21504.72,2229982.3354475573
2024-12-28T00:00:00+00:00,21504.72,21546.34,21058.420000000002,21206.480000000003,1074354
2024-12-31T00:00:00+00:00,21206.480000000003,21388.31000000003,20881.96000000003,21070.31000000003,2848890.388958232
2025-01-03T00:00:00+00:00,21070.31000000003,21466.21000000003,21060.38000000003,21366.850000000002,865978
2025-01-06T00:00:00+00:00,21366.850000000002,21738.88,21012.870000000003,21164.24,4153766
2025-01-09T00:00:00+00:00,21164.24,21195.86,20700.36,20845.43,1741211.0400922676
2025-01-12T00:00:00+00:00,20845.43,21007.33,20554.99,20814.390000000003,2973039
2025-01-15T00:00:00+00:00,20814.390000000003,21546.68,20775.390000000003,21457.93,3548820
2025-01-18T00:00:00+00:00,21457.93,21653.04,21401.09,21608.640000000003,466547.13399350265
2025-01-21T00:00:00+00:00,21608.640000000003,21971.65,21253.210000000003,21891.100000000002,2795894
2025-01-24T00:00:00+00:00,21891.100000000002,21959,21522.230000000003,21555.36,901700
2025-01-27T00:00:00+00:00,21555.36,21593.890000000003,20653.61,21437.780000000002,5118707
2025-01-30T00:00:00+00:00,21437.780000000002,21867.640000000003,21319.56,21462.57,2862254
2025-02-02T00:00:00+00:00,21462.57,21605.41,20851.440000000002,21478.77,2694792
2025-02-05T00:00:00+00:00,21478.77,21883.08,21342.52,21500.25,3037709
2025-02-08T00:00:00+00:00,21500.25,21815.440000000002,21340.11,21717.75,682621
2025-02-11T00:00:00+00:00,21717.75,22051.420000000002,21435.79,22010.230000000003,2665929
2025-02-14T00:00:00+00:00,22010.230000000003,22168.83,21968.350000000002,22145.010000000002,667028
2025-02-17T00:00:00+00:00,22145.010000000002,22255.39,22039.420000000002,22154.16,1658202.6037493085
2025-02-20T00:00:00+00:00,22154.16,22184.48,21602.38,21606.31,2050707
2025-02-23T00:00:00+00:00,21606.31,21759.83,20941.600000000002,21179.4,3071820
2025-02-26T00:00:00+00:00,21179.4,21363.43,20418.27,20854.7,5205363
2025-03-01T00:00:00+00:00,20854.7,21085.45,20281.25,20482.77,2331033
2025-03-04T00:00:00+00:00,20482.77,20700.79,19974.27,20158.510000000002,7246845
2025-03-07T00:00:00+00:00,20158.510000000002,20258.41,19737.91,20011.18,2308258
2025-03-10T00:00:00+00:00,20011.18,20132.93,19120.47,19668.350000000002,6129484
2025-03-13T00:00:00+00:00,19668.350000000002,19726.81,19154.75,19652.24,3804440
2025-03-16T00:00:00+00:00,19652.24,19949.56,19390.870000000003,19498.57,3827482
2025-03-19T00:00:00+00:00,19498.57,19930.850000000002,19401.050000000003,19762.800000000003,4098526.256642662
2025-03-22T00:00:00+00:00,19762.800000000003,20218.63,19762.800000000003,20174.230000000003,881881
2025-03-25T00:00:00+00:00,20174.230000000003,20361.9,19769.9,19800.350000000002,3400247
2025-03-28T00:00:00+00:00,19800.350000000002,19843.850000000002,19063.24,19105.11,1499990
2025-03-31T00:00:00+00:00,19105.11,19893.77,18666.260000000002,18724.260000000002,5925937.203943992
2025-04-03T00:00:00+00:00,18724.260000000002,19023.690000000002,17247.13,17375.33,6267126
2025-04-06T00:00:00+00:00,17375.33,18238.84,16334.64,16876.16,6313099
2025-04-09T00:00:00+00:00,16876.16,19267.86,16620.16,18705.84,9246157
2025-04-12T00:00:00+00:00,18705.84,19134.420000000002,18617.57,18729.620000000003,2187733
2025-04-15T00:00:00+00:00,18729.620000000003,19024.640000000003,17998.350000000002,18312.710000000003,5717241
2025-04-18T00:00:00+00:00,18312.710000000003,18312.710000000003,18129.230000000003,18211.41,28590
2025-04-21T00:00:00+00:00,18211.41,19067.030000000002,17597.93,18740.07,4948801
2025-04-24T00:00:00+00:00,18740.07,19478.59,18495.45,19441.420000000002,2958324
2025-04-27T00:00:00+00:00,19441.420000000002,19594.54,19162.34,19470.06,2630703
2025-04-30T00:00:00+00:00,19470.06,20186.010000000002,19010.88,20098.440000000002,4523415
2025-05-03T00:00:00+00:00,20098.440000000002,20104.230000000003,19880.91,19914.629999999986,1062624.5938318623
2025-05-06T00:00:00+00:00,19914.629999999986,20249.039999999986,19588.739999999987,20051.139999999985,4483406
2025-05-09T00:00:00+00:00,20051.139999999985,20429.88,19970.539999999986,20379.760000000002,1178104
2025-05-12T00:00:00+00:00,20379.760000000002,21347.72,20369.010000000002,21302.34,3283559.9792313785
2025-05-15T00:00:00+00:00,21302.34,21456.59,21118.97,21418.84,1784187
2025-05-18T00:00:00+00:00,21418.84,21529.88,21042.99,21402.06,1931834.5105508221
2025-05-21T00:00:00+00:00,21402.06,21529.06,20703.100000000002,20877.4,4211982
